person1_id,person2_id,sentence_id,description,is_true,relation_id,id
APW_ENG_20080202.0818.LDC2009T13_367_7,APW_ENG_20080202.0818.LDC2009T13_367_10,APW_ENG_20080202.0818.LDC2009T13_367,Tom Petty-Sean,f,APW_ENG_20080202.0818.LDC2009T13_367_7-APW_ENG_20080202.0818.LDC2009T13_367_10,107609
NYT_ENG_20070816.0130.LDC2009T13_885_5,NYT_ENG_20070816.0130.LDC2009T13_885_76,NYT_ENG_20070816.0130.LDC2009T13_885,Daniel-Peter Dinklage,f,NYT_ENG_20070816.0130.LDC2009T13_885_5-NYT_ENG_20070816.0130.LDC2009T13_885_76,288099
APW_ENG_20081111.0746.LDC2009T13_711_18,APW_ENG_20081111.0746.LDC2009T13_711_0,APW_ENG_20081111.0746.LDC2009T13_711,Hosni Mubarak-Gamal Mubarak,f,APW_ENG_20081111.0746.LDC2009T13_711_18-APW_ENG_20081111.0746.LDC2009T13_711_0,53718
eng-WL-110-174612-12992232_153_56,eng-WL-110-174612-12992232_153_19,eng-WL-110-174612-12992232_153,Swizz Beatz-Thomas,f,eng-WL-110-174612-12992232_153_56-eng-WL-110-174612-12992232_153_19,34941
eng-NG-31-142163-10038467_11_26,eng-NG-31-142163-10038467_11_13,eng-NG-31-142163-10038467_11,Sanjay Mishra-Anil Kapoor,f,eng-NG-31-142163-10038467_11_26-eng-NG-31-142163-10038467_11_13,188011
eng-NG-31-151764-10664209_792_8,eng-NG-31-151764-10664209_792_5,eng-NG-31-151764-10664209_792,Danielle Darrieux-Catherine Deneuve,f,eng-NG-31-151764-10664209_792_8-eng-NG-31-151764-10664209_792_5,224715
NYT_ENG_20081204.0117.LDC2009T13_623_2,NYT_ENG_20081204.0117.LDC2009T13_623_37,NYT_ENG_20081204.0117.LDC2009T13_623,Alan Rickman-Eliza Dushku,f,NYT_ENG_20081204.0117.LDC2009T13_623_2-NYT_ENG_20081204.0117.LDC2009T13_623_37,173594
AFP_ENG_20070123.0503.LDC2009T13_38_14,AFP_ENG_20070123.0503.LDC2009T13_38_26,AFP_ENG_20070123.0503.LDC2009T13_38,Oksana Domnina-Maxim Staviski,f,AFP_ENG_20070123.0503.LDC2009T13_38_14-AFP_ENG_20070123.0503.LDC2009T13_38_26,102734
eng-NG-31-126896-12059707_313_4,eng-NG-31-126896-12059707_313_39,eng-NG-31-126896-12059707_313,Moses-Jacob,f,eng-NG-31-126896-12059707_313_4-eng-NG-31-126896-12059707_313_39,201340
eng-WL-110-174612-12991749_58_82,eng-WL-110-174612-12991749_58_109,eng-WL-110-174612-12991749_58,Mary J. Blige-Jennifer Lopez,f,eng-WL-110-174612-12991749_58_82-eng-WL-110-174612-12991749_58_109,112888
APW_ENG_20070713.0469.LDC2009T13_437_5,APW_ENG_20070713.0469.LDC2009T13_437_13,APW_ENG_20070713.0469.LDC2009T13_437,Katie Holmes-Victoria,f,APW_ENG_20070713.0469.LDC2009T13_437_5-APW_ENG_20070713.0469.LDC2009T13_437_13,181143
NYT_ENG_20070316.0138.LDC2009T13_120_12,NYT_ENG_20070316.0138.LDC2009T13_120_0,NYT_ENG_20070316.0138.LDC2009T13_120,Wallace Shawn-Shawn,f,NYT_ENG_20070316.0138.LDC2009T13_120_12-NYT_ENG_20070316.0138.LDC2009T13_120_0,135290
LTW_ENG_20081203.0075.LDC2009T13_535_57,LTW_ENG_20081203.0075.LDC2009T13_535_75,LTW_ENG_20081203.0075.LDC2009T13_535,Alan Cumming-Lynn Whitfield,f,LTW_ENG_20081203.0075.LDC2009T13_535_57-LTW_ENG_20081203.0075.LDC2009T13_535_75,283881
NYT_ENG_20070815.0038.LDC2009T13_143_69,NYT_ENG_20070815.0038.LDC2009T13_143_72,NYT_ENG_20070815.0038.LDC2009T13_143,Duke Ellington-Clark Gable,f,NYT_ENG_20070815.0038.LDC2009T13_143_69-NYT_ENG_20070815.0038.LDC2009T13_143_72,37321
AFP_ENG_19960909.0644.LDC2007T07_123_8,AFP_ENG_19960909.0644.LDC2007T07_123_13,AFP_ENG_19960909.0644.LDC2007T07_123,Rafic Hariri-Bahia Hariri,f,AFP_ENG_19960909.0644.LDC2007T07_123_8-AFP_ENG_19960909.0644.LDC2007T07_123_13,148753
AFP_ENG_20070727.0323.LDC2009T13_327_8,AFP_ENG_20070727.0323.LDC2009T13_327_0,AFP_ENG_20070727.0323.LDC2009T13_327,Rupert Murdoch-James Murdoch,f,AFP_ENG_20070727.0323.LDC2009T13_327_8-AFP_ENG_20070727.0323.LDC2009T13_327_0,63176
APW_ENG_20080404.0842.LDC2009T13_16_26,APW_ENG_20080404.0842.LDC2009T13_16_2,APW_ENG_20080404.0842.LDC2009T13_16,Portia de Rossi-Hillary Rodham Clinton,f,APW_ENG_20080404.0842.LDC2009T13_16_26-APW_ENG_20080404.0842.LDC2009T13_16_2,46429
AFP_ENG_20080710.0726.LDC2009T13_28_44,AFP_ENG_20080710.0726.LDC2009T13_28_17,AFP_ENG_20080710.0726.LDC2009T13_28,Brad Hodge-Nathan Bracken,f,AFP_ENG_20080710.0726.LDC2009T13_28_44-AFP_ENG_20080710.0726.LDC2009T13_28_17,144925
APW_ENG_20080209.0197.LDC2009T13_152_25,APW_ENG_20080209.0197.LDC2009T13_152_42,APW_ENG_20080209.0197.LDC2009T13_152,Kim Ledger-Heath Ledger,f,APW_ENG_20080209.0197.LDC2009T13_152_25-APW_ENG_20080209.0197.LDC2009T13_152_42,15261
APW_ENG_20080424.1411.LDC2009T13_240_9,APW_ENG_20080424.1411.LDC2009T13_240_12,APW_ENG_20080424.1411.LDC2009T13_240,Britney Spears-Ozzy Osbourne,f,APW_ENG_20080424.1411.LDC2009T13_240_9-APW_ENG_20080424.1411.LDC2009T13_240_12,221753
112624@37_20,112624@37_29,112624@37,Stanley Tucci-Alan Alda,f,112624@37_20-112624@37_29,78032
APW_ENG_20070926.0839.LDC2009T13_123_32,APW_ENG_20070926.0839.LDC2009T13_123_42,APW_ENG_20070926.0839.LDC2009T13_123,Angelina Jolie-Rupert Murdoch,f,APW_ENG_20070926.0839.LDC2009T13_123_32-APW_ENG_20070926.0839.LDC2009T13_123_42,122401
eng-NG-31-149586-10590571_181_0,eng-NG-31-149586-10590571_181_13,eng-NG-31-149586-10590571_181,Jacob-Joseph,f,eng-NG-31-149586-10590571_181_0-eng-NG-31-149586-10590571_181_13,265825
AFP_ENG_20081104.0354.LDC2009T13_466_32,AFP_ENG_20081104.0354.LDC2009T13_466_23,AFP_ENG_20081104.0354.LDC2009T13_466,Lee Hsien Loong-Lee Kuan Yew,f,AFP_ENG_20081104.0354.LDC2009T13_466_32-AFP_ENG_20081104.0354.LDC2009T13_466_23,85417
eng-WL-11-174611-12977775_335_11,eng-WL-11-174611-12977775_335_0,eng-WL-11-174611-12977775_335,Sarah Palin-Bristol Palin,f,eng-WL-11-174611-12977775_335_11-eng-WL-11-174611-12977775_335_0,285616
87407@56_64,87407@56_67,87407@56,Robert Redford-Tom Cruise,f,87407@56_64-87407@56_67,25409
APW_ENG_20070227.1414.LDC2009T13_171_40,APW_ENG_20070227.1414.LDC2009T13_171_46,APW_ENG_20070227.1414.LDC2009T13_171,Brett Lee-Glenn McGrath,f,APW_ENG_20070227.1414.LDC2009T13_171_40-APW_ENG_20070227.1414.LDC2009T13_171_46,277439
eng-WL-11-174611-12982917_191_53,eng-WL-11-174611-12982917_191_17,eng-WL-11-174611-12982917_191,Marlo Thomas-Michael Ealy,f,eng-WL-11-174611-12982917_191_53-eng-WL-11-174611-12982917_191_17,75177
NYT_ENG_20070627.0103.LDC2009T13_527_20,NYT_ENG_20070627.0103.LDC2009T13_527_17,NYT_ENG_20070627.0103.LDC2009T13_527,Natasha Richardson-Mamie Gummer,f,NYT_ENG_20070627.0103.LDC2009T13_527_20-NYT_ENG_20070627.0103.LDC2009T13_527_17,69674
eng-NG-31-102460-10983987_18_48,eng-NG-31-102460-10983987_18_9,eng-NG-31-102460-10983987_18,Scarlett Johansson-Snoop Dogg,f,eng-NG-31-102460-10983987_18_48-eng-NG-31-102460-10983987_18_9,143687
NYT_ENG_20080223.0157.LDC2009T13_231_20,NYT_ENG_20080223.0157.LDC2009T13_231_8,NYT_ENG_20080223.0157.LDC2009T13_231,Eva Mendes-Forest Whitaker,f,NYT_ENG_20080223.0157.LDC2009T13_231_20-NYT_ENG_20080223.0157.LDC2009T13_231_8,188252
NYT_ENG_20080501.0096.LDC2009T13_1096_33,NYT_ENG_20080501.0096.LDC2009T13_1096_24,NYT_ENG_20080501.0096.LDC2009T13_1096,Jack Kirby-Stan Lee,f,NYT_ENG_20080501.0096.LDC2009T13_1096_33-NYT_ENG_20080501.0096.LDC2009T13_1096_24,38971
AFP_ENG_20070409.0202.LDC2009T13_104_8,AFP_ENG_20070409.0202.LDC2009T13_104_26,AFP_ENG_20070409.0202.LDC2009T13_104,Kyle McCallan-Niall O'Brien,f,AFP_ENG_20070409.0202.LDC2009T13_104_8-AFP_ENG_20070409.0202.LDC2009T13_104_26,147662
eng-NG-31-100674-11205260_442_11,eng-NG-31-100674-11205260_442_30,eng-NG-31-100674-11205260_442,Oliver Hardy-John Wayne,f,eng-NG-31-100674-11205260_442_11-eng-NG-31-100674-11205260_442_30,12415
NYT_ENG_20070426.0157.LDC2009T13_309_0,NYT_ENG_20070426.0157.LDC2009T13_309_27,NYT_ENG_20070426.0157.LDC2009T13_309,Kevin Tillman-Pat Tillman,f,NYT_ENG_20070426.0157.LDC2009T13_309_0-NYT_ENG_20070426.0157.LDC2009T13_309_27,53483
82383@26_50,82383@26_11,82383@26,Barry Switzer-Larry David,f,82383@26_50-82383@26_11,44144
LTW_ENG_20080819.0068.LDC2009T13_360_6,LTW_ENG_20080819.0068.LDC2009T13_360_18,LTW_ENG_20080819.0068.LDC2009T13_360,Bilawal Bhutto Zardari-Benazir Bhutto,f,LTW_ENG_20080819.0068.LDC2009T13_360_6-LTW_ENG_20080819.0068.LDC2009T13_360_18,17574
