person1_id,person2_id,sentence_id,description,is_true,relation_id,id
groups.google.com_FreeEzineContent_54169e338ab37216_ENG_20050822_234800.LDC2006E32_115_37,groups.google.com_FreeEzineContent_54169e338ab37216_ENG_20050822_234800.LDC2006E32_115_27,groups.google.com_FreeEzineContent_54169e338ab37216_ENG_20050822_234800.LDC2006E32_115,Fran Walsh-Peter Jackson,t,groups.google.com_FreeEzineContent_54169e338ab37216_ENG_20050822_234800.LDC2006E32_115_37-groups.google.com_FreeEzineContent_54169e338ab37216_ENG_20050822_234800.LDC2006E32_115_27,127451
APW_ENG_20070524.0883.LDC2009T13_361_15,APW_ENG_20070524.0883.LDC2009T13_361_12,APW_ENG_20070524.0883.LDC2009T13_361,Kurt Russell-Goldie Hawn,t,APW_ENG_20070524.0883.LDC2009T13_361_15-APW_ENG_20070524.0883.LDC2009T13_361_12,166990
LTW_ENG_20080901.0008.LDC2009T13_103_10,LTW_ENG_20080901.0008.LDC2009T13_103_7,LTW_ENG_20080901.0008.LDC2009T13_103,John McCain-Cindy McCain,t,LTW_ENG_20080901.0008.LDC2009T13_103_10-LTW_ENG_20080901.0008.LDC2009T13_103_7,132238
NYT_ENG_20070505.0068.LDC2009T13_149_5,NYT_ENG_20070505.0068.LDC2009T13_149_9,NYT_ENG_20070505.0068.LDC2009T13_149,Richard Burton-Elizabeth Taylor,t,NYT_ENG_20070505.0068.LDC2009T13_149_5-NYT_ENG_20070505.0068.LDC2009T13_149_9,77393
NYT_ENG_20080918.0193.LDC2009T13_14_15,NYT_ENG_20080918.0193.LDC2009T13_14_18,NYT_ENG_20080918.0193.LDC2009T13_14,Ken Jacobs-Flo Jacobs,t,NYT_ENG_20080918.0193.LDC2009T13_14_15-NYT_ENG_20080918.0193.LDC2009T13_14_18,115961
APW_ENG_20070503.1518.LDC2009T13_22_8,APW_ENG_20070503.1518.LDC2009T13_22_17,APW_ENG_20070503.1518.LDC2009T13_22,Katie Holmes-Tom Cruise,t,APW_ENG_20070503.1518.LDC2009T13_22_8-APW_ENG_20070503.1518.LDC2009T13_22_17,221473
LTW_ENG_20080404.0117.LDC2009T13_852_4,LTW_ENG_20080404.0117.LDC2009T13_852_7,LTW_ENG_20080404.0117.LDC2009T13_852,Angelina Jolie-Brad Pitt,t,LTW_ENG_20080404.0117.LDC2009T13_852_4-LTW_ENG_20080404.0117.LDC2009T13_852_7,210849
LTW_ENG_20070606.0115.LDC2009T13_55_29,LTW_ENG_20070606.0115.LDC2009T13_55_0,LTW_ENG_20070606.0115.LDC2009T13_55,Laurie David-Larry David,t,LTW_ENG_20070606.0115.LDC2009T13_55_29-LTW_ENG_20070606.0115.LDC2009T13_55_0,268475
eng-WL-11-174595-12967726_47_2,eng-WL-11-174595-12967726_47_5,eng-WL-11-174595-12967726_47,Tom Cruise-Katie Holmes,t,eng-WL-11-174595-12967726_47_2-eng-WL-11-174595-12967726_47_5,173533
AFP_ENG_20080427.0455.LDC2009T13_401_2,AFP_ENG_20080427.0455.LDC2009T13_401_22,AFP_ENG_20080427.0455.LDC2009T13_401,Paul McCartney-Heather Mills,t,AFP_ENG_20080427.0455.LDC2009T13_401_2-AFP_ENG_20080427.0455.LDC2009T13_401_22,121666
APW_ENG_20080330.0254.LDC2009T13_0_18,APW_ENG_20080330.0254.LDC2009T13_0_5,APW_ENG_20080330.0254.LDC2009T13_0,Rihanna-Chris Brown,t,APW_ENG_20080330.0254.LDC2009T13_0_18-APW_ENG_20080330.0254.LDC2009T13_0_5,65630
eng-WL-11-174594-12961451_181_3,eng-WL-11-174594-12961451_181_6,eng-WL-11-174594-12961451_181,Chris Brown-Rihanna,t,eng-WL-11-174594-12961451_181_3-eng-WL-11-174594-12961451_181_6,29813
eng-NG-31-102599-10992893_222_3,eng-NG-31-102599-10992893_222_0,eng-NG-31-102599-10992893_222,Jay Barker-Sara Evans,t,eng-NG-31-102599-10992893_222_3-eng-NG-31-102599-10992893_222_0,9633
APW_ENG_20070330.0198.LDC2009T13_353_36,APW_ENG_20070330.0198.LDC2009T13_353_39,APW_ENG_20070330.0198.LDC2009T13_353,Will Arnett-Amy Poehler,t,APW_ENG_20070330.0198.LDC2009T13_353_36-APW_ENG_20070330.0198.LDC2009T13_353_39,104297
AFP_ENG_20070910.0133.LDC2009T13_6_0,AFP_ENG_20070910.0133.LDC2009T13_6_10,AFP_ENG_20070910.0133.LDC2009T13_6,Jane Wyman-Ronald Reagan,t,AFP_ENG_20070910.0133.LDC2009T13_6_0-AFP_ENG_20070910.0133.LDC2009T13_6_10,258823
eng-WL-11-174597-12965208_8_7,eng-WL-11-174597-12965208_8_1,eng-WL-11-174597-12965208_8,Burney Lamar-Niki Taylor,t,eng-WL-11-174597-12965208_8_7-eng-WL-11-174597-12965208_8_1,72023
eng-WL-107-174567-12933520_19_13,eng-WL-107-174567-12933520_19_5,eng-WL-107-174567-12933520_19,Jordan Bratman-Christina Aguilera,t,eng-WL-107-174567-12933520_19_13-eng-WL-107-174567-12933520_19_5,85433
AFP_ENG_20081121.0404.LDC2009T13_8_2,AFP_ENG_20081121.0404.LDC2009T13_8_7,AFP_ENG_20081121.0404.LDC2009T13_8,Madonna-Guy Ritchie,t,AFP_ENG_20081121.0404.LDC2009T13_8_2-AFP_ENG_20081121.0404.LDC2009T13_8_7,220755
150751@2_18,150751@2_5,150751@2,Tony Blair-Cherie Blair,t,150751@2_18-150751@2_5,254442
APW_ENG_20080824.0717.LDC2009T13_11_0,APW_ENG_20080824.0717.LDC2009T13_11_14,APW_ENG_20080824.0717.LDC2009T13_11,Madonna-Guy Ritchie,t,APW_ENG_20080824.0717.LDC2009T13_11_0-APW_ENG_20080824.0717.LDC2009T13_11_14,12370
APW_ENG_20080114.1134.LDC2009T13_54_6,APW_ENG_20080114.1134.LDC2009T13_54_32,APW_ENG_20080114.1134.LDC2009T13_54,Britney Spears-Kevin Federline,t,APW_ENG_20080114.1134.LDC2009T13_54_6-APW_ENG_20080114.1134.LDC2009T13_54_32,240152
LTW_ENG_20071016.0073.LDC2009T13_740_36,LTW_ENG_20071016.0073.LDC2009T13_740_33,LTW_ENG_20071016.0073.LDC2009T13_740,John Lennon-Yoko Ono,t,LTW_ENG_20071016.0073.LDC2009T13_740_36-LTW_ENG_20071016.0073.LDC2009T13_740_33,153125
LTW_ENG_20081009.0103.LDC2009T13_29_22,LTW_ENG_20081009.0103.LDC2009T13_29_1,LTW_ENG_20081009.0103.LDC2009T13_29,Christie Brinkley-Peter Cook,t,LTW_ENG_20081009.0103.LDC2009T13_29_22-LTW_ENG_20081009.0103.LDC2009T13_29_1,14276
APW_ENG_20071013.0177.LDC2009T13_1630_0,APW_ENG_20071013.0177.LDC2009T13_1630_5,APW_ENG_20071013.0177.LDC2009T13_1630,Pattie Boyd-George Harrison,t,APW_ENG_20071013.0177.LDC2009T13_1630_0-APW_ENG_20071013.0177.LDC2009T13_1630_5,127612
46984@31_7,46984@31_0,46984@31,Jada Pinkett Smith-Will Smith,t,46984@31_7-46984@31_0,22866
AFP_ENG_20080526.0084.LDC2009T13_7_4,AFP_ENG_20080526.0084.LDC2009T13_7_14,AFP_ENG_20080526.0084.LDC2009T13_7,Cleopatra-Mark Antony,t,AFP_ENG_20080526.0084.LDC2009T13_7_4-AFP_ENG_20080526.0084.LDC2009T13_7_14,142237
AFP_ENG_20080501.0142.LDC2009T13_126_17,AFP_ENG_20080501.0142.LDC2009T13_126_14,AFP_ENG_20080501.0142.LDC2009T13_126,Angelina Jolie-Brad Pitt,t,AFP_ENG_20080501.0142.LDC2009T13_126_17-AFP_ENG_20080501.0142.LDC2009T13_126_14,179458
NYT_ENG_20070423.0242.LDC2009T13_569_7,NYT_ENG_20070423.0242.LDC2009T13_569_3,NYT_ENG_20070423.0242.LDC2009T13_569,Martin Smith-Marcela Gaviria,t,NYT_ENG_20070423.0242.LDC2009T13_569_7-NYT_ENG_20070423.0242.LDC2009T13_569_3,15474
NYT_ENG_20070911.0176.LDC2009T13_433_51,NYT_ENG_20070911.0176.LDC2009T13_433_54,NYT_ENG_20070911.0176.LDC2009T13_433,Bill Clinton-Hillary Rodham Clinton,t,NYT_ENG_20070911.0176.LDC2009T13_433_51-NYT_ENG_20070911.0176.LDC2009T13_433_54,171093
APW_ENG_20080330.0254.LDC2009T13_24_2,APW_ENG_20080330.0254.LDC2009T13_24_0,APW_ENG_20080330.0254.LDC2009T13_24,Chris Brown-Rihanna,t,APW_ENG_20080330.0254.LDC2009T13_24_2-APW_ENG_20080330.0254.LDC2009T13_24_0,103209
46984@26_2,46984@26_21,46984@26,Kevin Bacon-Kyra Sedgwick,t,46984@26_2-46984@26_21,275815
eng-WL-11-174643-12999808_630_13,eng-WL-11-174643-12999808_630_0,eng-WL-11-174643-12999808_630,Simon Monjack-Brittany Murphy,t,eng-WL-11-174643-12999808_630_13-eng-WL-11-174643-12999808_630_0,284475
APW_ENG_20081001.0884.LDC2009T13_778_16,APW_ENG_20081001.0884.LDC2009T13_778_5,APW_ENG_20081001.0884.LDC2009T13_778,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20081001.0884.LDC2009T13_778_16-APW_ENG_20081001.0884.LDC2009T13_778_5,29782
eng-WL-11-174575-12944262_1111_6,eng-WL-11-174575-12944262_1111_2,eng-WL-11-174575-12944262_1111,Jacob-Rachel,t,eng-WL-11-174575-12944262_1111_6-eng-WL-11-174575-12944262_1111_2,207816
LTW_ENG_20081224.0072.LDC2009T13_351_25,LTW_ENG_20081224.0072.LDC2009T13_351_16,LTW_ENG_20081224.0072.LDC2009T13_351,Amy Madigan-Ed Harris,t,LTW_ENG_20081224.0072.LDC2009T13_351_25-LTW_ENG_20081224.0072.LDC2009T13_351_16,213968
LTW_ENG_20080122.0113.LDC2009T13_6_0,LTW_ENG_20080122.0113.LDC2009T13_6_28,LTW_ENG_20080122.0113.LDC2009T13_6,Michelle Obama-Barack Obama,t,LTW_ENG_20080122.0113.LDC2009T13_6_0-LTW_ENG_20080122.0113.LDC2009T13_6_28,192844
AFP_ENG_20071215.0387.LDC2009T13_513_8,AFP_ENG_20071215.0387.LDC2009T13_513_10,AFP_ENG_20071215.0387.LDC2009T13_513,Hagar-Abraham,t,AFP_ENG_20071215.0387.LDC2009T13_513_8-AFP_ENG_20071215.0387.LDC2009T13_513_10,181551
eng-WL-109-174581-12950771_1237_23,eng-WL-109-174581-12950771_1237_20,eng-WL-109-174581-12950771_1237,Mary Steenburgen-Ted Danson,t,eng-WL-109-174581-12950771_1237_23-eng-WL-109-174581-12950771_1237_20,28604
NYT_ENG_20070226.0124.LDC2009T13_1007_11,NYT_ENG_20070226.0124.LDC2009T13_1007_14,NYT_ENG_20070226.0124.LDC2009T13_1007,Tom Cruise-Nicole Kidman,t,NYT_ENG_20070226.0124.LDC2009T13_1007_11-NYT_ENG_20070226.0124.LDC2009T13_1007_14,35864
AFP_ENG_20080803.0041.LDC2009T13_98_0,AFP_ENG_20080803.0041.LDC2009T13_98_17,AFP_ENG_20080803.0041.LDC2009T13_98,Kathy Hilton-Richard Hilton,t,AFP_ENG_20080803.0041.LDC2009T13_98_0-AFP_ENG_20080803.0041.LDC2009T13_98_17,281449
eng-WL-11-174595-12968007_75_0,eng-WL-11-174595-12968007_75_3,eng-WL-11-174595-12968007_75,Jennifer Lopez-Marc Anthony,t,eng-WL-11-174595-12968007_75_0-eng-WL-11-174595-12968007_75_3,71110
NYT_ENG_20071001.0233.LDC2009T13_10_20,NYT_ENG_20071001.0233.LDC2009T13_10_0,NYT_ENG_20071001.0233.LDC2009T13_10,Kevin Federline-Britney Spears,t,NYT_ENG_20071001.0233.LDC2009T13_10_20-NYT_ENG_20071001.0233.LDC2009T13_10_0,94894
eng-WL-11-174643-13000263_291_52,eng-WL-11-174643-13000263_291_28,eng-WL-11-174643-13000263_291,Joseph Simmons-Justine Simmons,t,eng-WL-11-174643-13000263_291_52-eng-WL-11-174643-13000263_291_28,269375
LTW_ENG_20080209.0053.LDC2009T13_584_15,LTW_ENG_20080209.0053.LDC2009T13_584_5,LTW_ENG_20080209.0053.LDC2009T13_584,Diego Rivera-Frida Kahlo,t,LTW_ENG_20080209.0053.LDC2009T13_584_15-LTW_ENG_20080209.0053.LDC2009T13_584_5,170787
LTW_ENG_20070328.0129.LDC2009T13_802_15,LTW_ENG_20070328.0129.LDC2009T13_802_24,LTW_ENG_20070328.0129.LDC2009T13_802,Elizabeth Edwards-John Edwards,t,LTW_ENG_20070328.0129.LDC2009T13_802_15-LTW_ENG_20070328.0129.LDC2009T13_802_24,152960
APW_ENG_20070729.0207.LDC2009T13_20_6,APW_ENG_20070729.0207.LDC2009T13_20_2,APW_ENG_20070729.0207.LDC2009T13_20,Anne Stringfield-Steve Martin,t,APW_ENG_20070729.0207.LDC2009T13_20_6-APW_ENG_20070729.0207.LDC2009T13_20_2,163221
groups.google.com_humanities.lit.authors.shakespeare_c243255e724ae067_ENG_20030216_100700.LDC2006E32_155_13,groups.google.com_humanities.lit.authors.shakespeare_c243255e724ae067_ENG_20030216_100700.LDC2006E32_155_3,groups.google.com_humanities.lit.authors.shakespeare_c243255e724ae067_ENG_20030216_100700.LDC2006E32_155,Margaret Ogilvy-David Barrie,t,groups.google.com_humanities.lit.authors.shakespeare_c243255e724ae067_ENG_20030216_100700.LDC2006E32_155_13-groups.google.com_humanities.lit.authors.shakespeare_c243255e724ae067_ENG_20030216_100700.LDC2006E32_155_3,172276
APW_ENG_20070527.0119.LDC2009T13_86_20,APW_ENG_20070527.0119.LDC2009T13_86_17,APW_ENG_20070527.0119.LDC2009T13_86,Marc Anthony-Jennifer Lopez,t,APW_ENG_20070527.0119.LDC2009T13_86_20-APW_ENG_20070527.0119.LDC2009T13_86_17,163755
NYT_ENG_20080130.0022.LDC2009T13_168_2,NYT_ENG_20080130.0022.LDC2009T13_168_6,NYT_ENG_20080130.0022.LDC2009T13_168,Tom Brady-Bridget Moynahan,t,NYT_ENG_20080130.0022.LDC2009T13_168_2-NYT_ENG_20080130.0022.LDC2009T13_168_6,115879
eng-WL-11-174592-12943605_12_19,eng-WL-11-174592-12943605_12_29,eng-WL-11-174592-12943605_12,Amanda Peet-David Benioff,t,eng-WL-11-174592-12943605_12_19-eng-WL-11-174592-12943605_12_29,192133
86601@14_18,86601@14_14,86601@14,John Gregory Dunne-Joan Didion,t,86601@14_18-86601@14_14,179623
APW_ENG_20081223.0227.LDC2009T13_12_12,APW_ENG_20081223.0227.LDC2009T13_12_6,APW_ENG_20081223.0227.LDC2009T13_12,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20081223.0227.LDC2009T13_12_12-APW_ENG_20081223.0227.LDC2009T13_12_6,286679
LTW_ENG_20071103.0044.LDC2009T13_71_49,LTW_ENG_20071103.0044.LDC2009T13_71_46,LTW_ENG_20071103.0044.LDC2009T13_71,Valerie Faris-Jonathan Dayton,t,LTW_ENG_20071103.0044.LDC2009T13_71_49-LTW_ENG_20071103.0044.LDC2009T13_71_46,13653
eng-WL-11-174611-12983851_71_18,eng-WL-11-174611-12983851_71_22,eng-WL-11-174611-12983851_71,Lou Reed-Laurie Anderson,t,eng-WL-11-174611-12983851_71_18-eng-WL-11-174611-12983851_71_22,76857
AFP_ENG_20070507.0421.LDC2009T13_9_25,AFP_ENG_20070507.0421.LDC2009T13_9_2,AFP_ENG_20070507.0421.LDC2009T13_9,Christine Baumgartner-Kevin Costner,t,AFP_ENG_20070507.0421.LDC2009T13_9_25-AFP_ENG_20070507.0421.LDC2009T13_9_2,6126
APW_ENG_20070110.0648.LDC2009T13_0_4,APW_ENG_20070110.0648.LDC2009T13_0_9,APW_ENG_20070110.0648.LDC2009T13_0,Carlo Ponti-Sophia Loren,t,APW_ENG_20070110.0648.LDC2009T13_0_4-APW_ENG_20070110.0648.LDC2009T13_0_9,8753
LTW_ENG_20071122.0131.LDC2009T13_1_21,LTW_ENG_20071122.0131.LDC2009T13_1_36,LTW_ENG_20071122.0131.LDC2009T13_1,Hillary Rodham Clinton-Bill Clinton,t,LTW_ENG_20071122.0131.LDC2009T13_1_21-LTW_ENG_20071122.0131.LDC2009T13_1_36,90547
APW_ENG_20070112.0120.LDC2009T13_353_20,APW_ENG_20070112.0120.LDC2009T13_353_14,APW_ENG_20070112.0120.LDC2009T13_353,Tom Cruise-Katie Holmes,t,APW_ENG_20070112.0120.LDC2009T13_353_20-APW_ENG_20070112.0120.LDC2009T13_353_14,101833
AFP_ENG_20081220.0284.LDC2009T13_590_20,AFP_ENG_20081220.0284.LDC2009T13_590_15,AFP_ENG_20081220.0284.LDC2009T13_590,Portia de Rossi-Ellen DeGeneres,t,AFP_ENG_20081220.0284.LDC2009T13_590_20-AFP_ENG_20081220.0284.LDC2009T13_590_15,222111
eng-WL-105-174565-12930798_63_9,eng-WL-105-174565-12930798_63_6,eng-WL-105-174565-12930798_63,Kourtney Kardashian-Scott Disick,t,eng-WL-105-174565-12930798_63_9-eng-WL-105-174565-12930798_63_6,34478
eng-WL-107-174567-12933564_10_5,eng-WL-107-174567-12933564_10_9,eng-WL-107-174567-12933564_10,Nicole Richie-Joel Madden,t,eng-WL-107-174567-12933564_10_5-eng-WL-107-174567-12933564_10_9,282404
APW_ENG_20080310.1523.LDC2009T13_18_0,APW_ENG_20080310.1523.LDC2009T13_18_37,APW_ENG_20080310.1523.LDC2009T13_18,Britney Spears-Kevin Federline,t,APW_ENG_20080310.1523.LDC2009T13_18_0-APW_ENG_20080310.1523.LDC2009T13_18_37,264089
eng-WL-110-174612-12993693_16_45,eng-WL-110-174612-12993693_16_48,eng-WL-110-174612-12993693_16,Jennifer Lopez-Marc Anthony,t,eng-WL-110-174612-12993693_16_45-eng-WL-110-174612-12993693_16_48,17369
113427@18_11,113427@18_21,113427@18,Bill Clinton-Hillary Rodham Clinton,t,113427@18_11-113427@18_21,254115
XIN_ENG_20080811.0141.LDC2009T13_91_13,XIN_ENG_20080811.0141.LDC2009T13_91_4,XIN_ENG_20080811.0141.LDC2009T13_91,Barack Obama-Michelle Obama,t,XIN_ENG_20080811.0141.LDC2009T13_91_13-XIN_ENG_20080811.0141.LDC2009T13_91_4,231389
eng-NG-31-104877-11906145_131_15,eng-NG-31-104877-11906145_131_12,eng-NG-31-104877-11906145_131,Rachel Kempson-Michael Redgrave,t,eng-NG-31-104877-11906145_131_15-eng-NG-31-104877-11906145_131_12,6251
eng-WL-11-174595-12968904_64_20,eng-WL-11-174595-12968904_64_18,eng-WL-11-174595-12968904_64,Chris Brown-Rihanna,t,eng-WL-11-174595-12968904_64_20-eng-WL-11-174595-12968904_64_18,37373
eng-WL-11-174595-12968339_1287_24,eng-WL-11-174595-12968339_1287_2,eng-WL-11-174595-12968339_1287,Chris Brown-Rihanna,t,eng-WL-11-174595-12968339_1287_24-eng-WL-11-174595-12968339_1287_2,54115
eng-WL-110-174612-12993596_67_3,eng-WL-110-174612-12993596_67_0,eng-WL-110-174612-12993596_67,Janet Jackson-Jermaine Dupri,t,eng-WL-110-174612-12993596_67_3-eng-WL-110-174612-12993596_67_0,227704
APW_ENG_20071205.0212.LDC2009T13_18_19,APW_ENG_20071205.0212.LDC2009T13_18_23,APW_ENG_20071205.0212.LDC2009T13_18,Britney Spears-Kevin Federline,t,APW_ENG_20071205.0212.LDC2009T13_18_19-APW_ENG_20071205.0212.LDC2009T13_18_23,259515
AFP_ENG_20071119.0036.LDC2009T13_27_37,AFP_ENG_20071119.0036.LDC2009T13_27_29,AFP_ENG_20071119.0036.LDC2009T13_27,Tony Blair-Cherie Blair,t,AFP_ENG_20071119.0036.LDC2009T13_27_37-AFP_ENG_20071119.0036.LDC2009T13_27_29,82909
137770@1_7,137770@1_10,137770@1,Loni Anderson-Burt Reynolds,t,137770@1_7-137770@1_10,116311
eng-WL-11-174598-12964910_683_24,eng-WL-11-174598-12964910_683_5,eng-WL-11-174598-12964910_683,Sylvia Plath-Ted Hughes,t,eng-WL-11-174598-12964910_683_24-eng-WL-11-174598-12964910_683_5,171320
eng-WL-11-174592-12942377_13_29,eng-WL-11-174592-12942377_13_10,eng-WL-11-174592-12942377_13,Tony Parker-Eva Longoria,t,eng-WL-11-174592-12942377_13_29-eng-WL-11-174592-12942377_13_10,33334
NYT_ENG_20080417.0169.LDC2009T13_642_20,NYT_ENG_20080417.0169.LDC2009T13_642_2,NYT_ENG_20080417.0169.LDC2009T13_642,Alexandra Jamieson-Morgan Spurlock,t,NYT_ENG_20080417.0169.LDC2009T13_642_20-NYT_ENG_20080417.0169.LDC2009T13_642_2,113158
23987@0_10,23987@0_19,23987@0,Hillary Rodham Clinton-Bill Clinton,t,23987@0_10-23987@0_19,117813
eng-WL-11-174584-12964200_28_22,eng-WL-11-174584-12964200_28_1,eng-WL-11-174584-12964200_28,Molly Malaney-Jason Mesnick,t,eng-WL-11-174584-12964200_28_22-eng-WL-11-174584-12964200_28_1,46532
eng-WL-11-174595-12968406_1704_17,eng-WL-11-174595-12968406_1704_12,eng-WL-11-174595-12968406_1704,Daniel Johns-Natalie Imbruglia,t,eng-WL-11-174595-12968406_1704_17-eng-WL-11-174595-12968406_1704_12,128029
APW_ENG_20080806.0824.LDC2009T13_238_16,APW_ENG_20080806.0824.LDC2009T13_238_22,APW_ENG_20080806.0824.LDC2009T13_238,Akhenaten-Nefertiti,t,APW_ENG_20080806.0824.LDC2009T13_238_16-APW_ENG_20080806.0824.LDC2009T13_238_22,124249
